# x,f(x)
9.7946,0.9335
7.2668,-2.6578
0.1324,0.5472
6.2704,-1.3387
2.2479,-1.1525
1.0676,3.2496
2.7037,-2.7488
5.6126,1.8849
8.7670,2.9413
3.1345,-2.8669
7.5612,-1.8578
9.6923,1.3490
6.5146,-2.0959
3.2991,-2.7082
4.4531,1.8231
2.2723,-1.3058
7.4886,-2.1485
9.4807,2.1063
9.1580,3.1593
5.2936,2.8514
5.6064,1.8417
5.7069,1.3641
2.8858,-3.0287
6.0371,-0.1636
2.0119,-0.1086
9.3683,2.5154
7.4991,-2.2108
3.1314,-2.8454
1.3140,2.6960
2.4092,-1.6884
5.5300,2.0574
5.2725,2.9152
9.5697,1.8850
8.1406,0.8085
5.9726,0.1008
5.6907,1.3005
2.3815,-1.5751
0.5558,2.2286
2.1055,-0.4215
9.3740,2.3156
5.4350,2.4587
0.4835,2.0836
0.4198,2.0213
4.0122,-0.0520
2.9995,-3.0307
1.5897,2.0322
2.4113,-1.7583
9.1428,2.9536
5.3046,2.4899
4.9477,2.9221
6.1698,-0.8339
3.9120,-0.5827
1.2551,2.6443
9.3481,2.3541
3.0913,-2.9095
4.3905,1.8630
8.0421,0.1972
0.9001,2.9222
8.4521,1.9278
7.6978,-1.5813
8.2910,1.2407
6.8718,-2.8810
1.8717,0.6758
1.2062,2.9307
0.2020,1.1129
2.4574,-2.0287
1.5082,2.1758
0.5064,2.1353
9.2316,2.7009
9.3483,2.5994
7.2363,-2.8494
2.5640,-2.2321
5.2254,2.8122
0.0564,0.2786
1.2742,2.6395
9.1520,2.8323
1.1977,2.8899
0.1169,0.4405
8.3923,1.6597
7.9871,-0.1311
4.2531,1.0793
9.5702,2.0949
1.8779,0.6907
4.2122,0.8984
8.2433,1.1498
9.5285,2.1286
5.7029,1.2909
7.1514,-2.8809
5.5252,1.9831
3.1590,-3.0068
5.4149,2.5503
0.0660,0.3036
6.5864,-2.2829
2.0585,-0.2036
1.0134,3.1545
8.9408,2.9637
6.2026,-0.8807
9.9592,0.0012
9.1134,2.9228
8.0302,0.0954
2.8421,-2.9011
1.6338,1.7004
0.9567,2.9225
0.5042,2.1048
0.6338,2.4100
1.2263,2.9153
8.2880,1.4211
8.2813,1.4241
4.7750,2.7288
4.3510,1.5863
0.5686,2.1963
4.8945,2.8710
7.9032,-0.2800
9.6748,1.2877
6.3295,-1.4250
0.6781,2.5119
7.6826,-1.6332
8.4414,1.9003
1.3679,2.4210
7.3227,-2.5392
3.5065,-2.0781
9.2027,2.9396
4.3392,1.6108
3.7476,-1.0670
5.2543,2.9136
8.8277,2.7826
3.5475,-1.9681
5.2960,2.6187
2.9534,-2.9464
8.2779,1.3253
2.0172,-0.0433
9.7388,1.3271
1.9362,0.2730
4.7905,3.0616
3.7114,-1.2627
1.0227,2.9783
3.4834,-2.1341
3.4341,-2.1957
5.1318,3.0060
1.2193,2.8048
6.6576,-2.5173
1.6218,1.7013
9.2323,2.8245
5.7140,1.2659
8.2020,1.0239
2.8871,-3.0061
9.2997,2.5292
2.3264,-1.6245
4.1082,0.3041
8.2694,1.0847
2.4904,-2.1682
3.8372,-0.8585
9.8651,0.8684
0.6701,2.6456
7.0647,-2.9732
1.2918,2.5914
5.5559,2.0469
5.9941,0.1108
5.8330,0.7488
1.1279,2.8500
2.2521,-1.0575
1.2671,2.7249
3.6146,-1.7463
2.2773,-1.3646
1.4306,2.2957
2.1644,-0.8427
7.2663,-2.6637
4.0744,0.2944
2.0689,-0.2639
9.6842,1.4417
5.8230,1.0088
6.7485,-2.6203
5.8848,0.5449
0.2668,1.2976
3.0667,-3.1466
0.5508,2.4130
3.3251,-2.5695
4.8760,2.7835
6.5779,-2.3884
7.6321,-1.8266
7.5779,-1.8753
2.3114,-1.4923
2.7391,-2.6923
4.7730,2.7759
4.7073,2.4085
1.6085,1.8408
2.5258,-2.2584
1.3789,2.4299
6.0418,-0.0954
8.4047,1.7683
7.4327,-2.4022
6.3970,-1.7022
2.2588,-0.9952
4.8797,2.7931
1.3316,2.5316
1.7089,1.4357
8.3461,1.5380
6.5031,-2.0300
9.4596,2.1514
6.1661,-0.8074
6.7178,-2.6354
8.4922,2.1273
0.2150,0.9638
3.0755,-2.8207
3.3023,-2.6515
5.9661,0.0348
0.7507,2.7482
2.3386,-1.4751
3.5496,-1.7631
1.5850,1.9417
8.9265,2.9006
6.4794,-1.8701
9.0625,2.9868
9.4583,2.3560
6.0146,-0.0837
8.3309,1.6060
8.3998,1.6759
8.9990,2.9548
8.8547,3.0196
0.4996,2.2445
8.4293,1.8277
5.1564,2.7617
4.2304,0.9972
2.6937,-2.7260
4.8535,3.1207
7.9196,-0.2804
7.1944,-2.8986
8.2478,1.0737
8.9517,2.8919
2.8891,-2.9111
1.4638,2.1887
3.9537,-0.1044
4.0775,0.4022
7.9537,-0.2215
7.3477,-2.7382
6.3630,-1.4604
1.8510,0.5942
2.4137,-1.6994
5.5389,1.8400
5.6385,1.4941
9.6763,1.4775
0.8379,2.8872
1.5701,1.9331
9.2896,2.6431
5.4465,2.1642
6.5386,-2.3624
4.6454,2.5488
2.8919,-2.9486
0.6326,2.4809
2.6374,-2.7304
3.6265,-1.5837
1.1937,2.9566
1.7451,1.1188
9.1823,2.8223
6.4734,-1.9306
9.7611,1.0466
7.0510,-2.9211
5.9204,0.1389
6.5221,-2.1614
8.8271,2.8635
6.5794,-2.2443
6.0817,-0.1963
7.0117,-3.1258
8.3583,1.5395
4.4229,1.8848
5.9956,-0.0425
1.3687,2.6149
4.1268,0.5032
8.1118,0.4144
0.5737,2.3604
3.2939,-2.7590
8.4979,2.1358
8.5356,2.3261
4.6293,2.4674
7.4773,-2.1208
5.4499,2.1857
5.8277,0.7157
9.8010,0.9451
3.1646,-2.8526
7.8160,-0.8899
9.4170,2.3507
9.4290,2.2976
6.6623,-2.6589
2.0528,-0.2144
7.8385,-0.8662
2.8063,-2.8197
2.6833,-2.6281
7.6543,-1.5349
2.3240,-1.3355
1.8698,0.6449
4.8240,2.8621
7.3453,-2.3414
7.2215,-2.7214
5.7171,1.1087
9.5665,1.7351
9.6004,1.7836
0.5215,2.2753
9.9746,0.0377
7.3426,-2.6201
2.9994,-3.1141
4.6990,2.5562
7.7249,-1.2422
7.3268,-2.6541
2.9480,-2.7547
7.7041,-1.4627
9.1168,2.9785
7.1063,-3.0144
0.3346,1.5021
9.7960,0.7898
5.7022,1.3474
7.5610,-1.7749
6.9399,-3.0050
2.7209,-2.7167
6.5352,-2.3907
6.7579,-2.8381
9.4104,2.4225
6.4849,-2.0761
9.8188,0.6964
8.3778,1.5934
1.2804,2.6966
8.0306,0.2018
5.2110,2.7282
5.5063,1.8757
6.2392,-1.1059
4.4970,2.0985
6.4599,-1.9115
5.8563,0.7989
6.7721,-2.9346
0.0967,0.5875
4.8954,2.9534
8.0589,0.3722
0.6090,2.5171
4.7112,2.8267
5.7388,1.1653
0.6606,2.6136
2.6962,-2.4642
2.9769,-2.8617
4.5059,2.0023
7.4922,-2.0865
6.9724,-2.8901
4.2428,1.2169
9.8866,0.4887
9.6534,1.4911
1.2850,2.7070
8.0968,0.6145
0.5626,2.3765
1.7247,1.2615
8.7620,2.8812
8.1935,0.8692
6.3601,-1.5850
3.0492,-3.0105
7.6995,-1.3443
4.9279,3.1084
2.7232,-2.6003
9.0042,3.0035
4.8367,2.8642
4.3547,1.5407
1.9594,0.2437
5.8864,0.3585
3.2260,-2.9126
6.5119,-2.0618
4.8381,2.8222
5.2648,2.5525
3.5732,-1.7438
1.0360,2.9793
8.2779,1.2744
4.2199,0.9257
5.7431,1.2615
7.5287,-2.0291
9.7302,1.1001
8.8115,2.9039
8.4814,1.8896
4.0589,0.3369
4.5716,2.3116
4.2316,1.0099
4.8796,2.7376
0.1374,0.7492
9.3697,2.4469
8.5317,2.0779
1.1145,2.9465
8.0542,0.2292
6.3458,-1.7605
5.1951,2.9133
8.6330,2.4589
1.2249,2.8125
2.2599,-1.1151
0.3931,1.8086
3.5317,-2.0306
2.3088,-1.5927
4.8152,2.7345
9.4742,2.1446
1.7223,1.1849
8.8225,2.8723
9.7894,1.0507
3.2668,-2.6557
1.3159,2.5306
2.3502,-1.6556
8.8248,2.8652
2.3645,-1.6941
4.6339,2.5629
7.2095,-2.7331
9.3400,2.5574
1.1931,2.8277
1.4529,2.2172
1.7237,1.3994
6.2297,-1.0849
8.0688,0.2851
3.7487,-1.2283
1.2696,2.7545
9.5470,1.8906
8.4299,1.9757
5.8934,0.4003
6.3997,-1.8869
6.2599,-1.4197
3.7623,-1.0923
5.4745,2.4583
0.8303,2.9427
5.2888,2.7349
5.6560,1.6518
9.2215,2.8040
0.7335,2.7501
4.1196,0.3538
0.9910,2.9811
0.4700,2.1964
1.7266,1.2686
3.4544,-2.1114
9.3409,2.6035
0.3289,1.5877
5.2622,2.6318
2.3387,-1.5198
9.2863,2.6641
4.1956,0.9800
2.2554,-1.3008
5.8117,0.8562
4.6054,2.3330
1.4173,2.5134
6.9504,-2.7950
0.9312,3.0542
0.6660,2.4443
9.9745,0.1875
4.4542,1.8690
9.1271,2.8951
3.9846,0.0559
1.5167,1.9211
1.7373,1.0982
4.0008,-0.0454
7.7952,-0.8745
2.4679,-1.9979
7.9897,-0.0247
0.5459,2.1300
3.3944,-2.5118
9.3982,2.4142
6.0515,-0.1385
6.9898,-2.9840
7.0247,-3.1022
1.5827,1.7458
7.3823,-2.4369
4.5380,2.3961
5.5823,1.9009
0.4387,1.9398
9.6577,1.5261
1.1604,2.8689
2.8251,-2.9693
3.6720,-1.4895
3.7318,-1.4355
6.5771,-2.2808
6.9859,-2.8942
9.0168,2.9440
3.8982,-0.3471
5.1774,2.9236
5.1792,2.9452
5.2806,2.6538
5.4930,2.2900
7.3922,-2.5214
4.6139,2.3653
3.3131,-2.6519
7.0827,-2.9617
0.7777,2.8945
5.7891,0.9124
6.2585,-1.1840
0.0137,0.0232
7.4387,-2.3197
5.0946,3.0964
2.9490,-3.0307
1.3796,2.4876
8.8391,2.9199
9.0282,3.0892
1.2187,2.9132
0.4337,1.8189
0.9855,3.0220
5.8537,0.5999
6.5831,-2.2929
3.4092,-2.5155
7.5999,-1.7758
4.1741,1.0199
6.5335,-2.4245
5.4686,2.0405
5.3712,2.5323
0.7143,2.5056
8.1939,0.8444
5.8454,0.6144
5.8450,0.7012
5.1486,2.8448
4.4700,1.9281
7.4138,-2.2951
5.1452,2.9268
2.0095,-0.0471
8.6735,2.4878
8.5468,2.3848
5.9168,0.5113
7.3371,-2.5642
7.2875,-2.7534
9.6650,1.4315
3.8896,-0.4666
0.0252,0.2199
2.0658,-0.3209
7.5804,-1.8442
2.8676,-2.8846
6.0193,-0.2109
2.4187,-1.6588
1.3946,2.3591
7.1590,-2.9111
7.8212,-0.8354
4.3921,1.5258
6.1703,-0.8789
5.8155,0.7407
0.2784,1.4124
1.4924,1.9811
9.6307,1.6588
1.5694,1.9843
8.1346,0.7475
3.2383,-2.7908
1.3821,2.4923
5.8216,0.7555
4.7228,2.5831
5.2860,2.5580
4.7205,2.7324
7.6188,-1.7542
5.6594,1.3744
2.7640,-2.8390
7.5378,-1.8945
3.1775,-3.0087
2.1126,-0.7926
1.1161,3.0716
9.5137,2.0298
4.3040,1.3827
9.6954,1.4312
8.6741,2.5669
6.4312,-1.8211
0.5098,1.9870
1.7627,1.0252
5.7967,0.9318
5.2562,2.6371
1.8253,0.6825
7.0355,-3.1420
3.6277,-1.7302
0.2652,1.0375
8.0365,0.1629
2.5558,-2.2675
1.9855,0.0772
3.9912,-0.1491
8.5642,2.5151
6.1344,-0.6830
0.1536,0.5631
7.4042,-2.4090
2.4319,-1.8782
3.4840,-2.4819
2.8167,-2.7524
8.5927,2.3148
6.4423,-1.8311
3.5312,-2.1716
0.6353,2.4284
1.9267,0.1654
8.2939,1.3737
5.1851,2.9247
3.8283,-0.6833
2.2117,-0.9144
5.0085,2.8651
0.0989,0.4101
4.5243,2.2587
5.4538,2.2101
2.6932,-2.5541
2.5620,-2.2006
3.4738,-2.2999
3.5264,-1.9785
5.2696,2.8241
5.7071,1.3287
5.6092,1.4984
2.0211,-0.0601
